,time,cluster,nino12,nino3,nino34,nino4,canonical,EMI,C_index_takahashi,E_index_takahashi
40,1908-05-16 12:00:00,2,-0.7298056,-0.47824022,-0.18571289,0.110404715,-0.5458483,0.22415212,0.26066858,-0.78500795
41,1908-06-16 00:00:00,4,0.3544144,0.15224911,0.01614673,-0.19234513,0.14733474,-0.30827424,-0.36242816,0.45058697
42,1908-07-16 12:00:00,2,-0.5994615,-0.50695324,-0.37997895,-0.28701276,-0.5403949,-0.07783823,-0.42797554,-0.45595512
43,1908-08-16 12:00:00,4,-0.30314034,-0.23682605,-0.16062889,-0.15758198,-0.2502368,0.041225705,-0.23757535,-0.22434935
44,1908-09-16 00:00:00,2,-0.8061434,-0.44193187,-0.27329642,-0.11252401,-0.4564929,0.21925323,-0.11067648,-0.7498814
45,1908-10-16 12:00:00,2,-0.14672261,-0.23474638,-0.28130642,-0.17088151,-0.2329055,-0.06888365,-0.27582633,-0.06128186
46,1908-11-16 00:00:00,3,-0.72644734,-0.56734616,-0.64185333,-0.43102103,-0.54597765,-0.13756645,-0.66009104,-0.51093686
47,1908-12-16 12:00:00,3,-0.6308201,-1.0125803,-0.9965385,-0.54633915,-1.0087675,-0.22959703,-0.8656945,-0.35765052
48,1909-01-16 12:00:00,4,0.40120608,-0.025614968,-0.15616421,-0.17472596,-0.0022161915,-0.2541998,-0.33715475,0.48856905
49,1909-02-15 00:00:00,2,-0.6888564,-0.83345604,-0.77282107,-0.39807495,-0.84708834,-0.045147706,-0.6078418,-0.48981893
50,1909-03-16 12:00:00,4,0.028224727,-0.2753623,-0.37689188,-0.19893453,-0.24330619,-0.09041677,-0.34101117,0.12769198
51,1909-04-16 00:00:00,2,-0.55292696,-0.686575,-0.54772425,-0.19316952,-0.69939125,0.05580181,-0.2730955,-0.4563422
52,1909-05-16 12:00:00,2,-0.8318342,-0.46566638,-0.17936137,0.20293765,-0.5096766,0.32747614,0.42817742,-0.933303
53,1909-06-16 00:00:00,1,-1.2766392,-1.142409,-0.95506257,-0.52680105,-1.1996958,-0.16866544,-0.7678979,-1.0132387
54,1909-07-16 12:00:00,3,-1.0491083,-0.87985355,-0.83637124,-0.58116424,-0.9140774,-0.33707136,-0.8830684,-0.75852615
55,1909-08-16 12:00:00,1,-1.2812719,-1.02217,-0.8172619,-0.73676586,-1.1079922,-0.37444153,-1.1243747,-0.912889
56,1909-09-16 00:00:00,3,-1.2372758,-0.9266179,-0.6847521,-0.49971223,-1.0018994,-0.13000393,-0.7257832,-0.9874197
57,1909-10-16 12:00:00,1,-0.87609607,-1.1597694,-1.1139215,-0.8061032,-1.1643411,-0.41011673,-1.2827659,-0.47304446
58,1909-11-16 00:00:00,1,-0.8356397,-1.3781399,-1.3557003,-0.89289045,-1.3591325,-0.50846905,-1.4343499,-0.3891945
59,1909-12-16 12:00:00,1,-0.6399466,-0.9404874,-0.99052584,-0.64538366,-0.9191079,-0.40125006,-1.0331576,-0.31725475
60,1910-01-16 12:00:00,1,-1.0784731,-0.8754613,-0.8503896,-0.778377,-0.8865987,-0.51432407,-1.2153935,-0.68928456
61,1910-02-15 00:00:00,3,-0.66352284,-0.4504437,-0.57539624,-0.53680533,-0.4262863,-0.42445374,-0.8462168,-0.39512017
62,1910-03-16 12:00:00,3,-0.7837957,-0.6183868,-0.65793,-0.64912343,-0.62170875,-0.2988627,-1.0251303,-0.459234
63,1910-04-16 00:00:00,1,-0.5907092,-0.84358233,-1.047976,-0.95436114,-0.8035396,-0.60370237,-1.563343,-0.11352864
64,1910-05-16 12:00:00,1,-0.95139074,-1.1109442,-1.2220427,-0.86244315,-1.0768406,-0.6270249,-1.3710144,-0.52016914
65,1910-06-16 00:00:00,3,-1.0281627,-0.6924656,-0.8893472,-0.9024903,-0.6637887,-0.53257996,-1.4314173,-0.5769175
66,1910-07-16 12:00:00,3,-0.7696347,-0.5414942,-0.7103704,-0.7676108,-0.52480996,-0.56501114,-1.227975,-0.38582933
67,1910-08-16 12:00:00,3,-0.70608234,-0.56530523,-0.73947227,-0.7349564,-0.54144776,-0.56662273,-1.1788176,-0.33860415
68,1910-09-16 00:00:00,1,-0.60321945,-0.8402281,-1.1032745,-1.0337963,-0.8036669,-0.79233754,-1.6971319,-0.086321294
69,1910-10-16 12:00:00,3,-0.7799168,-0.666709,-0.76507336,-0.8179866,-0.67790496,-0.60158634,-1.3125856,-0.37092352
70,1910-11-16 00:00:00,3,-0.6407568,-0.18512644,-0.33009365,-0.6076589,-0.14049092,-0.50209653,-0.96894443,-0.33692732
71,1910-12-16 12:00:00,3,-0.914729,-0.442902,-0.5003356,-0.52075905,-0.4382542,-0.21119839,-0.79381746,-0.65434945
72,1911-01-16 12:00:00,3,-0.41577926,-0.43417123,-0.43625507,-0.30202985,-0.4493503,-0.21193159,-0.4718728,-0.26476434
73,1911-02-15 00:00:00,3,-0.1803203,-0.5500714,-0.45463523,-0.2305342,-0.5807505,-0.009207256,-0.3738761,-0.065053195
74,1911-03-16 12:00:00,3,-0.576162,-0.50381655,-0.6101538,-0.47488087,-0.46998292,-0.27731544,-0.74968135,-0.33872154
75,1911-04-16 00:00:00,3,-1.037188,-0.8062701,-0.9009674,-0.73328626,-0.77620995,-0.40532687,-1.1428679,-0.6705449
76,1911-05-16 12:00:00,3,-0.7585569,-0.98144025,-0.7749964,-0.3662191,-1.0036206,0.040707715,-0.5467168,-0.5754473
77,1911-06-16 00:00:00,3,-0.17698245,-0.29693338,-0.3970541,-0.5354368,-0.2840149,-0.28666586,-0.8925444,0.09073596
78,1911-07-16 12:00:00,4,0.29851118,0.2873431,0.04625731,-0.36030605,0.34565657,-0.36941618,-0.6423715,0.47866422
79,1911-08-16 12:00:00,4,1.2798146,0.5048137,-0.019011337,-0.64727676,0.6331392,-0.7414643,-1.228352,1.6034529
80,1911-09-16 00:00:00,7,1.7863592,1.0358049,0.5115584,-0.18998425,1.1473029,-0.58894044,-0.50160915,1.8813514
81,1911-10-16 12:00:00,7,1.4760417,0.7659367,0.4642796,-0.07029978,0.834957,-0.25204855,-0.2671138,1.5111916
82,1911-11-16 00:00:00,7,1.8143265,1.2568967,1.1241362,0.6086904,1.2918249,0.18706825,0.85334104,1.5099814
83,1911-12-16 12:00:00,7,1.7602578,1.756445,1.2039499,0.2687978,1.87725,-0.30777556,0.28093052,1.6258589
84,1912-01-16 12:00:00,7,1.4934529,1.8841146,1.7773781,0.82521564,1.8892044,0.35651267,1.2535213,1.0808451
85,1912-02-15 00:00:00,7,1.2104495,1.1461275,1.0567886,0.74084175,1.1539311,0.3277766,1.138386,0.8400286
86,1912-03-16 12:00:00,6,0.89603,0.9101369,0.9851834,0.7917886,0.90396345,0.4786866,1.2564377,0.5001357
87,1912-04-16 00:00:00,6,0.9811511,0.87117285,0.86891204,0.73052204,0.87536174,0.3241571,1.1437724,0.6158901
88,1912-05-16 12:00:00,6,0.42232394,0.5012364,0.35455427,0.111203656,0.4995137,0.08138418,0.14681382,0.3667221
89,1912-06-16 00:00:00,5,0.12668645,0.14774759,0.05389144,0.13106671,0.16108006,0.06756536,0.21014477,0.0611531
90,1912-07-16 12:00:00,5,-0.49179894,-0.00016506016,0.21015227,0.32023647,-0.019257963,0.3999133,0.5935819,-0.65191716
91,1912-08-16 12:00:00,5,0.026270013,-0.11098202,-0.09981556,0.10108657,-0.096132316,0.07480018,0.16922018,-0.024273273
92,1912-09-16 00:00:00,6,0.41003397,0.50362855,0.404967,0.25386095,0.5133135,0.0175001,0.3905602,0.2831035
93,1912-10-16 12:00:00,5,0.012111209,0.14572598,0.15283358,0.08553014,0.13557976,0.017479403,0.14419012,-0.03065386
94,1912-11-16 00:00:00,5,-0.18796398,0.40376988,0.46532115,0.2290134,0.37205136,0.21958178,0.40811917,-0.30247068
95,1912-12-16 12:00:00,5,-0.14241526,-0.11729341,-0.25176194,-0.1004715,-0.080035895,-0.0269129,-0.15656002,-0.09217951
96,1913-01-16 12:00:00,4,0.5832294,0.23957832,0.030298736,-0.069184825,0.28415346,-0.110023856,-0.17593715,0.6178218
97,1913-02-15 00:00:00,6,0.5764436,0.4391079,0.4036858,0.4865439,0.45194024,0.2506327,0.7694803,0.33317167
98,1913-03-16 12:00:00,5,-0.19449261,0.22558816,0.45293817,0.47586694,0.16332719,0.52957964,0.8284231,-0.4324261
99,1913-04-16 00:00:00,2,-1.3262067,-0.8343422,-0.4890043,-0.09596007,-0.92187613,0.39050215,-0.030511454,-1.2782266
100,1913-05-16 12:00:00,5,-0.60300744,-0.09640651,0.06821268,0.017526843,-0.17308858,0.27546453,0.09009638,-0.61177087
101,1913-06-16 00:00:00,5,-0.0029884465,0.14228973,0.15474921,-0.15299962,0.09179426,-0.14418927,-0.25980052,0.07351136
102,1913-07-16 12:00:00,4,0.13516629,0.25811636,0.17404263,-0.22212616,0.23429313,-0.15139745,-0.3911311,0.24622937
103,1913-08-16 12:00:00,4,0.82265323,0.3502574,0.21858397,-0.19249652,0.34816074,-0.26436818,-0.40950942,0.9189015
104,1913-09-16 00:00:00,6,0.9323901,0.3900621,0.35896012,0.24267192,0.39550728,0.16586255,0.31930327,0.8110541
105,1913-10-16 12:00:00,6,1.3839879,0.62601763,0.3112623,0.036599938,0.68323314,-0.30970573,-0.0761789,1.365688
106,1913-11-16 00:00:00,7,1.2674487,1.1704429,1.0859973,0.3998672,1.1629069,0.061177008,0.5530294,1.067515
107,1913-12-16 12:00:00,7,1.53738,1.1854292,1.0549309,0.4331774,1.2057681,0.020685285,0.5826636,1.3207912
108,1914-01-16 12:00:00,7,0.88069403,0.989058,0.87176883,0.2677041,1.0024997,-0.058038406,0.36702758,0.74684197
109,1914-02-15 00:00:00,6,0.35406762,0.8517682,0.94062555,0.7150074,0.8451683,0.51314664,1.1801059,-0.0034360886
110,1914-03-16 12:00:00,6,0.6306324,0.50453764,0.51578295,0.4630083,0.5137064,0.2563213,0.7240509,0.39912826
111,1914-04-16 00:00:00,6,-0.40554124,0.6113027,0.8688787,0.69253474,0.5540148,0.59504193,1.2178633,-0.75180864
112,1914-05-16 12:00:00,5,-0.19253357,0.0048514702,0.22614498,0.3992665,-0.056562643,0.42121527,0.69800645,-0.39216682
113,1914-06-16 00:00:00,5,0.060683217,0.10486143,0.24073847,0.25225303,0.05392301,0.33451912,0.42276183,-0.06544329
114,1914-07-16 12:00:00,6,0.8204323,0.72307324,0.70463216,0.42610604,0.7216209,0.25435558,0.642337,0.6073793
115,1914-08-16 12:00:00,7,0.84817356,1.0987345,1.075277,0.6872355,1.1105707,0.4289055,1.083483,0.5045558
116,1914-09-16 00:00:00,7,1.3250451,1.0725809,0.83699304,0.50938857,1.1391823,0.016536102,0.7334561,1.0703509
117,1914-10-16 12:00:00,6,1.366531,0.6150798,0.36901826,0.40811372,0.69276315,-0.01345063,0.55714023,1.1624742
118,1914-11-16 00:00:00,6,1.0774393,0.5985073,0.42463145,0.36983022,0.6550218,0.12465078,0.5209675,0.8925242
119,1914-12-16 12:00:00,6,1.2382593,0.8194986,0.7299461,0.5051039,0.8526419,0.22114685,0.7348507,0.9857074
120,1915-01-16 12:00:00,6,0.83615243,0.8315889,0.9024873,0.63738894,0.8203157,0.42017132,0.99994594,0.51745796
121,1915-02-15 00:00:00,6,0.5082193,0.48455298,0.6463147,0.69457996,0.46194872,0.5801121,1.1299641,0.16092932
122,1915-03-16 12:00:00,6,0.44240853,0.45871067,0.54328644,0.6251661,0.4555796,0.42326766,1.0185416,0.12982547
123,1915-04-16 00:00:00,6,0.9002342,0.60317945,0.5049811,0.4976595,0.6318218,0.14202827,0.7559978,0.6514045
124,1915-05-16 12:00:00,6,1.3019485,0.7559412,0.60162795,0.56373984,0.8049924,-0.052341692,0.8281629,1.0200787
125,1915-06-16 00:00:00,7,1.7740357,1.4174805,1.1350851,0.7933754,1.4708033,-0.096451394,1.1713346,1.377348
126,1915-07-16 12:00:00,5,0.29723963,0.13167378,0.10277398,0.30737332,0.14361964,-0.060533866,0.4928107,0.14355297
127,1915-08-16 12:00:00,5,-0.18316284,0.0024194692,0.0687352,0.2405227,-0.0051506395,0.01757808,0.4272049,-0.30342418
128,1915-09-16 00:00:00,5,-0.26898167,0.053561926,0.19400126,0.29133052,0.05145388,0.13611858,0.52216005,-0.41464692
129,1915-10-16 12:00:00,5,-0.39125466,-0.04787,0.22458704,0.39784926,-0.08242126,0.391976,0.7154692,-0.5901793
130,1915-11-16 00:00:00,2,-0.5575566,-0.40777957,-0.16235468,0.06047215,-0.43985614,0.2480733,0.15855832,-0.5877927
131,1915-12-16 12:00:00,2,-0.78897786,-0.7096389,-0.31290573,0.1406036,-0.7875864,0.3221655,0.3179239,-0.85927963
132,1916-01-16 12:00:00,2,-0.65420854,-0.49793863,-0.21640205,0.061730362,-0.56874824,0.19888853,0.17036247,-0.68507373
133,1916-02-15 00:00:00,2,-1.4249604,-1.0167965,-0.72606736,-0.19088621,-1.0616958,0.21133661,-0.18201055,-1.3295172
134,1916-03-16 12:00:00,2,-1.2009774,-0.86353445,-0.5921393,-0.12353082,-0.92167646,0.19307494,-0.08990464,-1.139212
135,1916-04-16 00:00:00,2,-1.1853302,-0.97919893,-0.6968712,-0.005366215,-1.0112026,0.20466426,0.10941045,-1.182647
136,1916-05-16 12:00:00,2,-1.5049485,-0.7671108,-0.23038633,0.27733827,-0.87060803,0.66098636,0.62196994,-1.6436176
137,1916-06-16 00:00:00,2,-1.6020076,-0.8815568,-0.41116142,0.12981878,-0.95638484,0.5393416,0.3808927,-1.666917
138,1916-07-16 12:00:00,1,-1.9954674,-1.5650917,-1.1395607,-0.541018,-1.6273401,0.17327237,-0.7201839,-1.7249584
139,1916-08-16 12:00:00,1,-2.1122963,-1.772941,-1.5255282,-0.9594965,-1.8027519,-0.24799022,-1.4199144,-1.6325481
140,1916-09-16 00:00:00,1,-1.9590468,-1.5357574,-1.382544,-1.0286558,-1.5651618,-0.3112091,-1.5528101,-1.444719
141,1916-10-16 12:00:00,1,-1.8785571,-1.5863584,-1.4084847,-0.8152525,-1.6132263,-0.1367562,-1.1980735,-1.4709308
142,1916-11-16 00:00:00,1,-1.9377784,-1.8490757,-1.7568763,-1.0935631,-1.8672129,-0.32620627,-1.6652795,-1.3909968
143,1916-12-16 12:00:00,1,-1.0062027,-1.7463021,-1.7268912,-0.8652647,-1.7288063,-0.39175442,-1.3703297,-0.5735704
144,1917-01-16 12:00:00,1,-0.93657136,-1.6526521,-1.6536467,-0.8273934,-1.6381645,-0.45155564,-1.3129117,-0.52287465
145,1917-02-15 00:00:00,1,-1.0901436,-1.597157,-1.2895377,-0.50004303,-1.6396698,-0.0421499,-0.7410588,-0.84012204
146,1917-03-16 12:00:00,3,-0.90518796,-0.92339724,-0.63728124,-0.46095663,-0.9871243,0.057861026,-0.69310755,-0.6747097
147,1917-04-16 00:00:00,3,-0.035218127,-0.30490693,-0.29038078,-0.43711847,-0.31246483,-0.30608204,-0.7395796,0.18334112
148,1917-05-16 12:00:00,3,-0.062096678,-0.009388133,-0.21782239,-0.55437565,0.025243709,-0.42463982,-0.93622893,0.21509114
149,1917-06-16 00:00:00,3,-0.12839764,0.19178748,-0.004812041,-0.42662588,0.21759848,-0.336003,-0.7124243,0.084915295
150,1917-07-16 12:00:00,4,0.7992144,0.33760962,0.0034361407,-0.3240792,0.40191555,-0.54503715,-0.63085604,0.961254
