,Worker 0,Worker 1,Worker 2,Worker 3,Worker 4
10,"[1.0059880018234253, 1.0059877637660866, 0.9949803787289244, 1.0056846496312306, 0.8335332203709116, 0.9880317732300421, 0.9563144135174125, 0.9202404587196581, 0.9280503274816455, 0.8475198625073288, 0.7692086361288423, 0.7352822846332283, 0.7340246806978578, 0.6852000117527716, 0.7060447383920352, 0.6590529701234115, 0.6560393012397819, 0.6570016463702977, 0.6628601977379636, 0.6408395718760562]","[1.0059878826141357, 1.0059764344282824, 0.9916142437433956, 0.9928838991456561, 0.9792629827212805, 0.9783190091571422, 0.9766777602169249, 0.9018810920944118, 0.8893171537735245, 0.855267715547422, 0.8212212172602162, 0.7951736431260301, 0.7764995296615543, 0.7394015988707543, 0.719091683141511, 0.6737162861799953, 0.6730144115394414, 0.6806859793461333, 0.6559064341645048, 0.6502608408741277]","[1.0059880007397044, 1.0059862570329146, 1.0059018816369953, 0.9882054520496214, 0.9890341002170485, 0.924248083894602, 0.9330345898806447, 0.8878256321976883, 0.8946098776537963, 0.9053384427771424, 0.7657072216648646, 0.7334817129027362, 0.7023857269127561, 0.6881634019510915, 0.6739149935679002, 0.6661311567371542, 0.6653734350219519, 0.6529953253239092, 0.6499903596275383, 0.6376479009410949]","[1.0059881210327148, 1.005988239736268, 1.005988128594678, 1.0040783601577836, 0.8956008137687288, 0.9621708742777506, 0.9153938547047702, 0.862572938251977, 0.8614315522559965, 0.8105758178655548, 0.8002834698151459, 0.7508819990349237, 0.7141856696705023, 0.6768112206955751, 0.6476209397448434, 0.6121499173681845, 0.5961460235662231, 0.5811702221120246, 0.5890304981744049, 0.567464747671226]","[1.0059880018234253, 1.005942197712985, 1.0058380066746413, 1.0033467163100387, 0.7841786271950814, 0.9828069171640608, 0.9180251195695666, 0.8394961036515959, 0.8383230260119896, 0.7713552301956548, 0.7390536084786208, 0.6906091104643514, 0.647567591691258, 0.6172149131830894, 0.6238871054772777, 0.5996731339214426, 0.5883568072424392, 0.5978336844104107, 0.5917073685999471, 0.5772367475776359]"
11,"[1.0059880018234253, 1.005972570289265, 1.005952754020691, 1.0024828664582186, 0.8367511692432442, 0.998485661660782, 0.9961678706154679, 0.9469879926876589, 0.9274111573443268, 0.8705849415364891, 0.7979671597917273, 0.7513772011503126, 0.7266901042651046, 0.7079496590461996, 0.7176300656088073, 0.690641220779431, 0.6697812424765692, 0.6731089971733816, 0.6347235697944357, 0.6383772520028581]","[1.0059880050986705, 1.0059876853769476, 1.005422008808213, 1.0015111387859692, 0.8625891311240919, 0.8937945417713637, 0.9649746575319406, 0.9494083932493672, 0.8627177964271319, 0.8382994571900126, 0.7765515403359226, 0.7398722707803803, 0.7248327688586832, 0.6975233589278327, 0.6756370472765029, 0.6849578141278089, 0.6749326639118218, 0.6750651439693239, 0.6627246499452928, 0.668319911821322]","[1.0059879331877737, 1.0059822416305542, 1.0059878826141357, 0.9970922207109856, 0.8230365882798879, 0.8960275513596004, 0.9595976085133022, 0.9225381492996456, 0.9137924604223232, 0.8227271460297734, 0.7452437575778575, 0.7303974284803626, 0.7165368725479854, 0.699915665093847, 0.6835112972587648, 0.6889404084127058, 0.6499312651292845, 0.6572234320505099, 0.6328438501090112, 0.6300362135695688]","[1.0059880018234253, 1.0059871630716806, 1.0059877634048462, 1.0019236554641917, 0.9808404567506578, 0.9341585207888574, 0.9031106127572782, 0.8696417688721358, 0.822515974279606, 0.7656449561152193, 0.7463343733488911, 0.7171785056184639, 0.7052932954737634, 0.6793778639399644, 0.6674645796056949, 0.6558123322598862, 0.660074986181777, 0.6436226229776035, 0.625586956751467, 0.6350831431933124]","[1.0059878930901036, 1.005918401058274, 1.0037798788330772, 1.0059048226385405, 0.9503104620329057, 0.9962985041647247, 0.9747978413225424, 0.9020070703884567, 0.8872419587951718, 0.8857011575199136, 0.8039413374647347, 0.7598869823882676, 0.7336057840949959, 0.6827613548633427, 0.6602160787785595, 0.6721031391093827, 0.6527903253065818, 0.6508474464247925, 0.6570431198119515, 0.6566917607429051]"
12,"[1.0059880018234253, 1.0059876441955566, 0.9704872005395215, 1.0012745075996476, 0.9989074937863783, 0.9992165924081898, 0.9768816875508337, 0.8406157542870503, 0.8790320400216363, 0.8861470091884787, 0.8578325292739001, 0.8376739913767034, 0.8204299763447106, 0.7850344302648246, 0.7407309053492065, 0.7479861485265722, 0.7340429061365248, 0.7086159964357361, 0.6862586619185679, 0.6866484323926646]","[1.005987999944976, 1.0059647124463862, 1.0059876512758659, 1.001099881198671, 0.9798037326125183, 0.9973882383288759, 0.911490807298458, 0.9181857068851741, 0.8984732193356813, 0.8254658964502088, 0.7662688690544379, 0.7186008160102247, 0.6961177393779008, 0.6888040612472428, 0.6674179951967013, 0.6644669272231333, 0.6662256555424796, 0.6588165306713846, 0.64871915317244, 0.6541812586423122]","[1.0059880018234253, 1.0059292849145753, 1.0059767011440162, 1.0004520524150193, 0.9527647754339257, 0.9459026181276399, 0.889999449752798, 0.8601777704195542, 0.8417931331137214, 0.8920053837094644, 0.8371063610068475, 0.8013484249256476, 0.793678760093571, 0.7910048028239698, 0.768414080404874, 0.7524143299987219, 0.7399830929618894, 0.7083922522966609, 0.6956133004195161, 0.6861081763695587]","[1.005987934993975, 1.0059880018234253, 1.0032537482242392, 1.0049381614453865, 0.9924370677784236, 0.9949950344032712, 0.9756248767026747, 0.9154281573554482, 0.9471342675974875, 0.8537984512731283, 0.8318884932994842, 0.7927944989848619, 0.7712092904987359, 0.7274407975533695, 0.6954859694025733, 0.6869842190950206, 0.6597979593623167, 0.6444013002770718, 0.6348599103349026, 0.6117557984259393]","[1.0059880018234253, 1.0059877634048462, 1.005579509301619, 0.9964012496880811, 0.9696328109984446, 0.9875807905799211, 0.9795064337506438, 0.935639292609812, 0.8903518057682297, 0.8662588449349307, 0.8016858999325771, 0.7868157929302466, 0.7511688598027133, 0.7461703645129396, 0.7130698792726704, 0.7057144429090649, 0.6899943375933651, 0.675177369343512, 0.6691418443048242, 0.6548026599516772]"
13,"[1.0059880715427976, 1.0059758386226616, 1.0054880179299248, 1.0041570946182867, 0.9840536131280841, 0.9777574682476544, 0.9774990644780073, 0.8789310779746132, 0.7996626398087752, 0.7611024700812619, 0.7232143235868878, 0.7193139636125228, 0.6874451640489125, 0.6656608532504602, 0.6580915137267473, 0.6228846151539774, 0.6135018171234564, 0.6250864585105217, 0.6358456448382801, 0.6323642138760499]","[1.0059880018234253, 1.0059878826141357, 1.005810826860293, 1.0033367494501249, 0.9772960252713675, 0.9879638836359736, 0.9870033667304299, 0.8896659113030241, 0.8429752003393992, 0.7553703711520542, 0.7152447882264551, 0.7031225344945083, 0.6997725967656482, 0.696332127867323, 0.6713957276368382, 0.6576089745639551, 0.6494953901922763, 0.644008151697691, 0.6294749489622284, 0.6374955086545511]","[1.0059879756214642, 1.0059459646061213, 1.0058717932363954, 0.9843567516466584, 0.961647221524306, 0.9960836467718838, 0.9809094450208876, 0.9598558615915703, 0.9147341960427737, 0.7887119972449963, 0.7696182128651575, 0.7391842168599668, 0.7455652909056105, 0.737859694319542, 0.7338495361383515, 0.7091859565840827, 0.7200281607412329, 0.6921364302225788, 0.6953291750661652, 0.6900008910653567]","[1.0059880018234253, 1.005982234694741, 1.0042676214979152, 0.9900689016809368, 1.0025312979654832, 0.9820275198931646, 0.9658492709590931, 0.8714451283487407, 0.8296298522028056, 0.806996274471584, 0.7711140581980498, 0.7315998908666649, 0.7198668244375726, 0.6952420499047848, 0.7003858967290985, 0.7021394439944715, 0.6718607494957519, 0.6797614375118053, 0.6512345775976928, 0.6765716428482773]","[1.0059880018234253, 1.005987524986267, 0.9687344457705815, 0.9751415182123281, 0.9983374290514474, 0.9999121666797484, 0.9824612406648771, 0.9012961729487987, 0.8690431109100881, 0.8104050904632819, 0.7681148439946801, 0.720181574407551, 0.7158012120666528, 0.7075266311325208, 0.7022670033619259, 0.7167850469684962, 0.689512053767238, 0.6908074336371036, 0.6841304013163152, 0.6544888587581991]"
14,"[1.0059880018234253, 1.0059612982441681, 0.9959337867992093, 1.0016169967916277, 0.7985179471126711, 0.985681503336839, 0.9472879139221075, 0.9066232913913149, 0.8990329810073882, 0.9339503954877757, 0.7766017540642107, 0.7465466360491936, 0.7400296610518537, 0.7228868978688813, 0.7155846480362945, 0.69334282462043, 0.66562661897805, 0.6653555066928719, 0.667176033571513, 0.6589540974028183]","[1.0059878826141357, 0.9873535662106794, 1.0059849972195096, 0.9983667728756414, 0.9970017371274004, 0.9742023662545464, 0.9427997510722189, 0.9414719471786961, 0.9215098170439402, 0.8529039683396166, 0.8211518140784417, 0.8019307025153227, 0.782204859020433, 0.7595088901333135, 0.7279369873576091, 0.7106653147950919, 0.6908354493644503, 0.6968325710251476, 0.6825338198214468, 0.6782005034703197]","[1.0059880018234253, 1.005984737824912, 1.0055247217717798, 0.9977205297079953, 1.0045459403293302, 0.8635584330016917, 0.9478649829674248, 0.9194238302021316, 0.8496408047052947, 0.7688413902056036, 0.7642842437281753, 0.7116722361818708, 0.6940246828246598, 0.6811504406293836, 0.6603118170240913, 0.6648573573460482, 0.6594113517605296, 0.6393874717104917, 0.6493062663048205, 0.6346653745662082]","[1.0059880018234253, 1.0059841265100422, 1.005987524986267, 1.0058528966614695, 0.9122904483627792, 0.9572923902790956, 0.809816412313117, 0.9381951065557171, 0.844349161585172, 0.7969975238887951, 0.7273788450312133, 0.7139749802046954, 0.6972775219847458, 0.6757250249039645, 0.6603827905654908, 0.6419524042789985, 0.6163400789628727, 0.6130958650976118, 0.6172310117805245, 0.5962847709324625]","[1.0059880018234253, 1.0059878826141357, 1.0011728882428372, 1.0041989837511622, 0.8859397031381877, 0.9979380911528463, 0.9337686077512876, 0.9012653239989522, 0.876907943017555, 0.7971775113377306, 0.789709364368458, 0.7592351106862829, 0.7311821381597206, 0.7270845478637652, 0.7077315852617977, 0.6838564096993268, 0.6733871381556747, 0.6568753816036865, 0.6648863515047112, 0.6578525093423597]"
15,"[1.0059881210327148, 1.005987751050429, 1.0059878826141357, 1.0034051162666744, 0.8305392674996396, 0.8831496526978233, 0.8873239612699759, 0.905108006747082, 0.7946192148418137, 0.7985609101436355, 0.7636019057095653, 0.7476428624746775, 0.7157870733978773, 0.6853172162912711, 0.6854125949936082, 0.6434369451620362, 0.6548293552886356, 0.6415170541917434, 0.6174814335655684, 0.6284164736878992]","[1.0059880837768016, 1.0059868844831832, 1.0052261333995396, 1.000472261616678, 0.9406127594095288, 0.9384615363496722, 0.8458335710294319, 0.835394229798606, 0.8576593957916655, 0.7950241648127334, 0.7279916711685934, 0.7117389933554211, 0.702941412161095, 0.6878244678977162, 0.6799205391319714, 0.6821112751223222, 0.6540244457562162, 0.649350583076176, 0.6546199428463223, 0.6247055663981221]","[1.0059881210327148, 1.0059870581434232, 0.9995473406290767, 0.9936278303584667, 1.001183613671197, 0.9941339333731719, 0.9575843952340309, 0.9064435702080679, 0.8541128006095838, 0.7840307847116933, 0.7748385688331392, 0.7321079809053077, 0.7223068767515096, 0.7119757343497541, 0.7010436126078018, 0.6874201851270415, 0.6831973441908455, 0.671696704981303, 0.64870364476635, 0.6610117399767794]","[1.0059880018234253, 1.0059611616953454, 1.0059699910337274, 1.0011666054436654, 0.8364185795699707, 0.8061630106664667, 0.9750034043222967, 0.9679049381824455, 0.8974103316755005, 0.8555570567587409, 0.814854041921972, 0.7734136061445631, 0.7252926558692648, 0.7034842468632592, 0.6997118869574384, 0.6842163562654244, 0.6788635089150583, 0.6659363160530726, 0.6656063822393465, 0.6749426762157619]","[1.0059880018234253, 1.0059882402420044, 1.0059877634048462, 1.0012789631732786, 0.9594111922654238, 0.9786768078563189, 0.8856918613085843, 0.8614686928734635, 0.8508330820606212, 0.7843908346451894, 0.7633154307652001, 0.7528480093572477, 0.7388399876006926, 0.6885763611772445, 0.6806129944279339, 0.6706333375157731, 0.6608284549595732, 0.6464863268203206, 0.6257628169339715, 0.6130794967229318]"
16,"[1.0059880018234253, 1.0059878826141357, 1.0058613928640732, 1.0050444273274355, 0.8749407995898615, 0.9640018444831925, 0.8402474790661022, 0.8060349103793352, 0.8023508218593067, 0.7948006033506057, 0.7644654743433601, 0.7541175510455863, 0.7499604043018336, 0.7425035607272928, 0.6966168045531017, 0.6962226817327919, 0.6952231325585433, 0.6783286574814055, 0.6786760127529351, 0.6997652703734359]","[1.0059880018234253, 1.0059866646082714, 1.0055038249492645, 0.9961191315964015, 0.9130863538986504, 0.9262512115276221, 0.8687619138396148, 0.8835622829800904, 0.8632938342925274, 0.9270472931018984, 0.8420995573383389, 0.7965603040587721, 0.76602738616894, 0.7570998045681703, 0.744057546879607, 0.7224611365554309, 0.7182529799865954, 0.7124288536277082, 0.6988296950209623, 0.6931327418019675]","[1.0059880018234253, 1.0059877795884105, 1.005987696117825, 0.984951674239804, 0.9414995410556745, 0.9861026864702052, 0.9856148298521235, 0.9642448099273624, 0.9150386267900467, 0.8545307151913041, 0.713851330236654, 0.6760793061524328, 0.6673790351850818, 0.6810074378535, 0.6610312423802386, 0.6472698547427702, 0.6529958221271183, 0.6339848276280393, 0.6358512853868682, 0.62170689948731]","[1.0059878826141357, 1.0059382405907216, 0.985817842712306, 1.0033573446610962, 0.9223074946138594, 0.9925244545816171, 0.9482695408722367, 0.9452233545647727, 0.9367033932064519, 0.90759569636198, 0.7734148950855991, 0.7735078590882547, 0.7396397760879211, 0.7503628545615709, 0.714354913219659, 0.6874590815076924, 0.6676124761532052, 0.6379264572864831, 0.6366377478612192, 0.6219212453548957]","[1.0059879820274584, 1.0059878826141357, 1.0059078385131528, 1.0049417367126003, 0.9631769494035027, 0.9572661083515245, 0.9420162791495371, 0.8672623930073747, 0.8251654855756446, 0.7599231551075825, 0.7220414189362164, 0.7224858160136324, 0.7023944156368573, 0.6762596796347637, 0.6801599269036693, 0.6753359787331688, 0.662932316858058, 0.6467338958186934, 0.6435734036128329, 0.6485657867036685]"
17,"[1.0059878855040578, 1.0059882391582835, 1.003748815878473, 0.9455920675667849, 0.7744765588445495, 0.878740747872025, 0.9659050831830863, 0.876686888800727, 0.8893937128722066, 0.8295702441006598, 0.7605645377166343, 0.7122586460577117, 0.6740279053693468, 0.6435860621327102, 0.6157357764530061, 0.5957460649582472, 0.5990783857817602, 0.5788454238287728, 0.6002616662374048, 0.5778280085415551]","[1.005987907660128, 1.0059873551310914, 1.0059226397793701, 0.9938074199599449, 0.989706356910744, 0.8955921263164944, 1.0008124151856008, 0.9835552463808445, 0.8251908137491255, 0.7562181672619449, 0.6949801663196448, 0.6845140831857318, 0.6873416836303894, 0.6632424476321297, 0.6336059513417157, 0.6442874629012864, 0.6437705234129621, 0.6298646723832747, 0.6209762350597767, 0.620180734800871]","[1.0059880231125187, 1.0041048723760277, 1.0041635265254012, 1.0052450280478507, 0.9469854206870301, 0.9809883625218363, 0.9385330374132503, 0.9787688478917786, 0.8527102842264705, 0.7370039991131334, 0.7450264568115124, 0.7159296311709014, 0.6804497970580453, 0.6890065523620807, 0.6580567631170605, 0.6604274903305553, 0.6764632923193652, 0.648476889309558, 0.6425597478810585, 0.6170811577321905]","[1.0059880018234253, 1.0059404211814957, 1.0058780635727775, 0.950600833128197, 0.9938514802190993, 0.9903081945096603, 0.9903413259019755, 0.9828721477768638, 0.9198096680279934, 0.8740309853204573, 0.8451071810331008, 0.8176236054150745, 0.7933622225667492, 0.766923571713645, 0.7373742842884979, 0.7263350867924064, 0.7089439705616296, 0.6776459764109718, 0.6723937632775668, 0.6618994006303826]","[1.0059879311648283, 1.0059878826141357, 1.0059878812895882, 1.003969088588098, 0.8595662226068853, 0.9758104691240522, 0.9360895655913787, 0.8464330130514472, 0.8329888792621969, 0.7788817126943608, 0.7537590667214057, 0.7237438492266217, 0.7233226171753021, 0.7079079876162789, 0.6962889733564372, 0.6700450415788877, 0.6642707616241291, 0.6417929523626361, 0.6345661815850422, 0.6289720902689779]"
18,"[1.0059880018234253, 1.0059878826141357, 1.0045085028686909, 1.0031954370002554, 0.9952235872336108, 0.9971117667597954, 0.9667007125056151, 0.8594574124403674, 0.8804085885936563, 0.7959513458308547, 0.7591449051327778, 0.6996107292084983, 0.6840473186849344, 0.6698038366090769, 0.6611819396055106, 0.6503265543583066, 0.6445762317078282, 0.6460136768327217, 0.6367238777078161, 0.6444217213792632]","[1.0059880018234253, 1.0059702079223865, 1.0059877634048462, 1.0046519713209132, 0.9242541722155581, 0.6667353213796712, 0.8792531778234424, 0.9260861198348228, 0.853194392835251, 0.8399905814380959, 0.8140136097597354, 0.8167421446153612, 0.720452076434487, 0.711342587737423, 0.6880185650093387, 0.6468820775352945, 0.6604667892690861, 0.649548465480106, 0.6246007101869945, 0.6168357896202743]","[1.005987974802653, 1.005987524986267, 0.9974689213916509, 0.8450339752029289, 0.9956995119831779, 0.9988034470033164, 0.9708715663534222, 0.9049569707687455, 0.8895478577475355, 0.8275671594853353, 0.747498320770083, 0.7157608381034147, 0.7009803644921443, 0.6660346754301678, 0.673544212317828, 0.6582218418428392, 0.6554770313805401, 0.6454890053967635, 0.6280025341414442, 0.6453108674317899]","[1.0059881048491506, 1.0059789323806763, 1.0052994375758701, 0.9941265692975786, 0.9965150960166045, 0.9309761010697394, 0.894645268032045, 0.9528339438546788, 0.8644471534951167, 0.8839271756856129, 0.8303081647931325, 0.8493979829820719, 0.8009034550581315, 0.7868825207003439, 0.7321991777585612, 0.7097794280389342, 0.6972329477002525, 0.6676517887262985, 0.664925297386568, 0.6444200529955855]","[1.0059880018234253, 1.0059701578304021, 1.0059878826141357, 0.9989663506517507, 0.9167699453535706, 0.9660684481353471, 0.791922092148752, 0.8065069129942644, 0.7967514043459386, 0.7858462063448899, 0.8037438173336212, 0.7338733956323128, 0.7027159228574748, 0.6944927384230224, 0.6848396893056354, 0.6891907473209531, 0.6831276909751122, 0.6787644836968846, 0.6704129506737897, 0.6602504685626488]"
19,"[1.0059881210327148, 1.0059823805394799, 1.005938594341278, 1.0008111500619639, 0.990826281634244, 0.9873919096860019, 0.9397012614120137, 0.9043475982155462, 0.843475117749638, 0.827333297028084, 0.7979846344918313, 0.7983420578397886, 0.7670042038039125, 0.7611511264425336, 0.7376707072586122, 0.719586140171747, 0.7202716161325724, 0.7156161795360874, 0.7093747114021368, 0.6935570502040362]","[1.0059879138012124, 1.0059761753467598, 1.0059125291939939, 0.8921701444098443, 0.9620238711888139, 0.9622885600484983, 0.9061748348582874, 0.8461422305215489, 0.872295459231945, 0.8531163320562454, 0.7651935244870909, 0.7603183611595269, 0.7235658756515595, 0.6757322062341252, 0.6852216889069538, 0.665811494554233, 0.6649866077138318, 0.6687929900306644, 0.6574700475100315, 0.6549629992683127]","[1.0059880018234253, 1.0057996551677435, 1.0059266068959476, 1.0018273989600364, 0.9918573450680935, 0.9808126422491941, 0.9256477996255412, 0.9261725828743944, 0.8649825379011606, 0.8287009408498052, 0.7979894507367804, 0.7778414673726968, 0.7251120685853741, 0.7042544763151444, 0.7009400500688288, 0.6889424819341211, 0.6709936695237353, 0.6603257666317501, 0.6389560861433997, 0.6270539388963671]","[1.0059880018234253, 1.0059876636302831, 0.9992500597900814, 1.0055303803116384, 0.9994912605755257, 0.9759955550143213, 0.9395048717326588, 0.8827871940141977, 0.8161569955493465, 0.7806749888953537, 0.7555840976731946, 0.7467740658542724, 0.7532852483879436, 0.7419181328680781, 0.7287830968276419, 0.7243243810052824, 0.7199978235062927, 0.6949503812344388, 0.7001599518608566, 0.6852511797664743]","[1.0059880018234253, 1.00598778963089, 1.0058401758261402, 0.9907275999435271, 1.0059365599083179, 0.9914947337694843, 0.893547730734854, 0.887261219157113, 0.8190711444857145, 0.8510536281328008, 0.7757065493365128, 0.7245567730325039, 0.7172963346360308, 0.7045467717719801, 0.6863061095548398, 0.6772389072631345, 0.6607560471964605, 0.6649448492566142, 0.6586583813016463, 0.6473158442612851]"
