,Worker 0,Worker 1,Worker 2,Worker 3,Worker 4,Worker 5,Worker 6,Worker 7,Worker 8,Worker 9,Worker 10,Worker 11,Worker 12,Worker 13,Worker 14,Worker 15,Worker 16,Worker 17,Worker 18,Worker 19,Worker 20,Worker 21,Worker 22,Worker 23,Worker 24
0,"[1.005988023952096, 1.0059784278835384, 1.0005206367419217, 1.0059880239520957, 0.9877912626067796, 0.9332105709192124, 0.9087701217095431, 0.8787430457405129, 0.871035436320409, 0.8227483899668437, 0.7258454090163506, 0.7516577026071987, 0.6851774131857009, 0.6814895150348786, 0.683059446380932, 0.6782924238636665, 0.6735506832587788, 0.641065459798624, 0.669503885673045, 0.6591684765559835]","[1.0059880239520957, 1.0059880239520953, 0.916761137352442, 1.0054411863790522, 0.9719231158597598, 0.9937095842506264, 0.9788852874243994, 0.9675842151280941, 0.7510237278807442, 0.7458836760285553, 0.7236534973043256, 0.7086987632441418, 0.7225542099549702, 0.6987791079853779, 0.6965664012550237, 0.6708567680097828, 0.6538658201833877, 0.6542001519621166, 0.6388671229548031, 0.6397232141460024]","[1.005988023952096, 1.0059880239520955, 0.9980224431515078, 1.0018714160911102, 0.9999720034914641, 0.9906036120284037, 0.8154600980371929, 0.9778838203229682, 0.8231446934856682, 0.777448679401753, 0.6687135313392737, 0.7018354501383716, 0.6667766697259323, 0.6228575043376426, 0.6299199182435757, 0.635403124669197, 0.6215948502453282, 0.6224903836213744, 0.6221054273107472, 0.6208218814707108]","[1.0059880239520957, 1.0059880239520955, 1.00577804059504, 0.9512194872309611, 1.002267758505946, 0.8538532239803984, 0.8750336468013744, 0.8849636962845162, 0.8462821919313805, 0.7900082994611707, 0.7553909425235134, 0.7890851333052871, 0.7169918115451009, 0.7100210987269351, 0.7015715208036634, 0.7006039411567839, 0.6835135271832342, 0.6731117773093436, 0.670809176908555, 0.6473283199871516]","[1.005988023952096, 1.005988023952096, 1.0059880239520955, 1.0054276142700436, 0.9845787350315632, 0.968550582770801, 0.9025120471573173, 0.9045574404694555, 0.8701247763531262, 0.8496684709810945, 0.7802175336868161, 0.8205491800606194, 0.7529162232159169, 0.72628613549943, 0.7125937030945181, 0.692212492932397, 0.6650152923772026, 0.6623828559531558, 0.6507260083281862, 0.6581597930091624]","[1.0059880239520962, 1.0059880239520955, 0.9944069600887162, 1.0031587481549389, 0.9181690283146665, 0.9811411755038746, 0.9119053972430352, 0.8938384618069285, 0.8479111013771415, 0.812572303337666, 0.9786280819884344, 0.8305490997848383, 0.8007607505264971, 0.7777196590693318, 0.7546264814096076, 0.7570906517112109, 0.7413930572326386, 0.716177746442135, 0.6983376545475998, 0.6942124603009171]","[1.0059880239520957, 1.0059313901695264, 0.9952558135660483, 0.9671554164826262, 0.9887494710552921, 1.0013596926486676, 0.8914219537006307, 0.9629111125766818, 0.858103038885456, 0.844577368346933, 0.7671510605980076, 0.7758593403009035, 0.7068821982980917, 0.7040399606368352, 0.6900211516935708, 0.6870595345048476, 0.6738063278630739, 0.6746862944796173, 0.6740167211203106, 0.6547672485058919]","[1.0059880239520957, 1.0059507661809648, 1.0059880239520955, 1.0030649092544, 0.9504833706081834, 0.962970070123918, 0.9386648008049229, 0.9199898510039717, 0.887678858396752, 0.8421000236056062, 0.7827151792782514, 0.717256231038784, 0.6757888230858641, 0.6695332879621317, 0.6370890322128252, 0.6200089785890798, 0.6131848883272727, 0.6107313572045642, 0.5875947706303891, 0.6054339035332005]","[1.0059880239520957, 1.0059880239520953, 1.0059880239520957, 0.9819311137183986, 1.0023125783158182, 0.9583659724056401, 0.884823656648953, 0.8978412774028252, 0.8530494714699498, 0.7240209485566479, 0.7901661424285806, 0.693429886969859, 0.6688267534612775, 0.6491246615982862, 0.6576899229859114, 0.6513940828725234, 0.6492281659676173, 0.6504771365953864, 0.618896457090525, 0.638555073998805]","[1.0059880239520957, 1.0059880239520957, 0.9028307298515146, 1.0054072280232456, 0.9513443122841305, 0.9067903596052833, 0.9232872502465855, 0.9521161580843689, 0.8933572867482499, 0.8571498563621079, 0.7825884138667877, 0.8285364473850247, 0.7488810837044858, 0.7306056504901034, 0.6670241777035069, 0.6949659932857375, 0.6500430105905927, 0.6538617316650749, 0.6464837163408795, 0.6432477708352826]","[1.0059880239520955, 1.0059867404245557, 0.9087800816034257, 1.0048572206183586, 1.0025707787302012, 0.8042531179165152, 0.8380508748571571, 0.8675711656254305, 0.8689082150759403, 0.8714990861410723, 0.8446462033359766, 0.8215109957684715, 0.788666438894361, 0.769642829084213, 0.7544187149623922, 0.7462551261260019, 0.734466625353123, 0.6955299111127244, 0.7016575359390878, 0.6925494438096484]","[1.0059880239520957, 1.0059819140975943, 0.996663416108615, 0.9944580630540651, 0.9668084222380592, 0.9058270563823981, 0.8807328636528754, 0.8884742107053673, 0.9300214758134353, 0.8706891319499531, 0.8720480100827973, 0.8455027013258565, 0.8079878083473916, 0.8235655938272642, 0.7552490174460541, 0.7559180927735182, 0.7133776216553745, 0.7284278417887182, 0.7012279109319759, 0.7072403544592791]","[1.005988023952096, 1.0059855632032149, 1.004557680015605, 0.992064610610471, 0.9400871013260829, 0.9658593165288305, 0.9722309438874368, 0.8392369264399733, 0.7963998839530232, 0.7178189509272663, 0.7499538914950352, 0.8197051948862377, 0.6960624632049619, 0.6991628364179296, 0.6674575354272803, 0.6539119563478965, 0.6568367737644112, 0.6644668263378124, 0.6537951158581248, 0.6166412319641247]","[1.0059880239520957, 1.0059863333769348, 1.0036079058644678, 0.9964947952903083, 0.97056781441131, 0.9267339880382293, 0.9287326734686886, 0.9296483170625409, 0.9109710752709095, 0.8577870291934877, 0.7402486963134252, 0.7740073310799228, 0.6782115384826102, 0.6758471976833501, 0.6472530298540888, 0.6279802840514671, 0.6389897885367324, 0.607290096682004, 0.5913243592983254, 0.5944147753641299]","[1.005988023952096, 1.0059880239520955, 1.004208680117914, 0.9989388990546296, 0.8705695951595989, 0.955043244094147, 0.9278274456111336, 0.8315055014843854, 0.8038583826326515, 0.7635355703294552, 0.7733300206830999, 0.7250839024428359, 0.711126329963991, 0.7063939273264147, 0.6831166777623412, 0.6566919323608266, 0.6611218180598302, 0.6328356279090137, 0.6267540975467545, 0.6169420808234135]","[1.005988023952096, 1.0059607392940384, 1.0046663863108107, 0.982615931380454, 0.8591162592421941, 1.005766972429015, 0.9019360731430933, 0.8977190590930705, 0.6977031300153846, 0.8418299247894944, 0.8937588298853366, 0.7654677934688565, 0.6457758063259916, 0.6505242926656626, 0.6423335602898665, 0.6140300386940786, 0.6228430007030141, 0.6169998449403451, 0.6226962032834656, 0.6215337208397661]","[1.0059880239520957, 1.005944632803969, 0.9928706396545417, 0.9552731266016213, 0.9331450752259726, 0.953264464512381, 0.9134194589339403, 0.9984525515939001, 0.8771047350321121, 0.8320943298421294, 0.7909019079496749, 0.7997487216193615, 0.7697418807536973, 0.7499292224517647, 0.7261162456996468, 0.699880645894316, 0.6913636975955838, 0.6875938200265231, 0.6702381444632739, 0.6702892287361635]","[1.005988023952096, 1.005988023952096, 0.9952670116428466, 1.0050977209394958, 0.974722670072522, 0.9848837731943461, 0.9232680381306992, 0.9115985495557679, 0.8403357425245261, 0.75788542072109, 0.7663969709336111, 0.7708255364964389, 0.7555665204360237, 0.7155146558568325, 0.708374397232137, 0.6809890285350759, 0.671327047234807, 0.6773797265887286, 0.6488653106802044, 0.6365840581024593]","[1.0059880239520957, 1.0059872799371816, 1.0059880239520955, 0.9985170029494614, 1.0021879305531445, 0.9569014630832493, 0.9209500992010163, 0.933433861465216, 0.808778241876494, 0.7074696380011359, 0.7038113601673994, 0.6995550298857437, 0.6920881812388073, 0.6816315480211278, 0.68257607654175, 0.6852594900849547, 0.6905919408328706, 0.6784160673199813, 0.6742338031424646, 0.676544468145632]","[1.005988023952096, 1.0059880239520953, 0.9975872182035026, 0.991529877248412, 1.0059880239520957, 0.9800913970381249, 0.8764390701819076, 0.8802295773090836, 0.8318061297735984, 0.9009369978838008, 0.7891181197998507, 0.7497391577523748, 0.7301469154096732, 0.7440427156199393, 0.7378374719897404, 0.7166210103054734, 0.7114718981084701, 0.6967088337482783, 0.6786652959897573, 0.6693734526360045]","[1.005988023952096, 1.0059784278835384, 1.0059880239520957, 1.0005206367419217, 0.9877912626067796, 0.9332105709192124, 0.9087701217095431, 0.8787430457405129, 0.871035436320409, 0.8227483899668437, 0.7516577026071987, 0.7258454090163506, 0.6851774131857009, 0.6814895150348786, 0.683059446380932, 0.6782924238636665, 0.6735506832587788, 0.641065459798624, 0.669503885673045, 0.6591684765559835]","[1.0059880239520957, 1.0059880239520953, 0.916761137352442, 1.0054411863790522, 0.9719231158597598, 0.9937095842506264, 0.9675842151280941, 0.9788852874243994, 0.7510237278807442, 0.7458836760285553, 0.7086987632441418, 0.7236534973043256, 0.7225542099549702, 0.6987791079853779, 0.6965664012550237, 0.6708567680097828, 0.6538658201833877, 0.6542001519621166, 0.6397232141460024, 0.6388671229548031]","[1.005988023952096, 1.0059880239520955, 0.9980224431515078, 1.0018714160911102, 0.9999720034914641, 0.9906036120284037, 0.8154600980371929, 0.8231446934856682, 0.9778838203229682, 0.777448679401753, 0.6687135313392737, 0.7018354501383716, 0.6667766697259323, 0.6228575043376426, 0.6299199182435757, 0.635403124669197, 0.6215948502453282, 0.6224903836213744, 0.6221054273107472, 0.6208218814707108]","[1.0059880239520957, 1.0059880239520955, 1.00577804059504, 0.9512194872309611, 1.002267758505946, 0.8538532239803984, 0.8750336468013744, 0.8849636962845162, 0.8462821919313805, 0.7890851333052871, 0.7553909425235134, 0.7900082994611707, 0.7169918115451009, 0.7100210987269351, 0.7015715208036634, 0.7006039411567839, 0.6835135271832342, 0.6731117773093436, 0.670809176908555, 0.6473283199871516]","[1.005988023952096, 1.005988023952096, 1.0059880239520955, 1.0054276142700436, 0.9845787350315632, 0.968550582770801, 0.9025120471573173, 0.9045574404694555, 0.8701247763531262, 0.8496684709810945, 0.8205491800606194, 0.7802175336868161, 0.7529162232159169, 0.72628613549943, 0.7125937030945181, 0.692212492932397, 0.6650152923772026, 0.6623828559531558, 0.6581597930091624, 0.6507260083281862]"
