,Worker 0,Worker 1,Worker 2,Worker 3,Worker 4
10,"[1.0059881210327148, 1.0059639944452228, 1.002555812392572, 1.0049458249409993, 0.8232416959392904, 0.9274635915322738, 0.9297503621469845, 0.8628751832487608, 0.841094845875044, 0.728606133245007, 0.7156450377780982, 0.7495758026913562, 0.7017773506812977, 0.6774416594267494, 0.6941409611491242, 0.6732234579113999, 0.6719303182851184, 0.6609418217235743, 0.6588225168230558, 0.6621340225953044]","[1.005988110556747, 1.0059876665924534, 1.0039839667744106, 0.9954025104431191, 0.9331465013340267, 0.8808408575587803, 0.8806040021566429, 0.8662233778834343, 0.845679867378991, 0.7596468754729839, 0.7830751021432154, 0.7660388359803744, 0.7587381889708716, 0.7152098340051944, 0.6988115816902031, 0.6919580953214506, 0.6877592811545338, 0.6612372199077197, 0.6426353092807712, 0.64049005720501]","[1.005987949443586, 0.9957559287548066, 1.0059878988217825, 1.0055718905757172, 0.9180983526297289, 0.8800015173837392, 0.9073714908626345, 0.8724720118262551, 0.7527429365088242, 0.7366688875793809, 0.7242131247935873, 0.7316982690493266, 0.7199503112742395, 0.7035715838032539, 0.6888119635889024, 0.6889826351614914, 0.6766564856198701, 0.6689842101585384, 0.6454369328509677, 0.6559702981075253]","[1.0059880018234253, 1.0059876561405683, 1.0025746552149455, 0.9393941209457739, 0.9982923533699729, 0.9581631985818497, 0.9045908411163273, 0.7485612776273429, 0.8602598600616359, 0.9885118207184955, 0.9961137497304666, 0.7823792517591607, 0.7327691018280357, 0.6938338428675527, 0.7004407608223082, 0.6876440670574554, 0.6683778748969839, 0.6559178062415484, 0.6662245143393073, 0.6525939918271821]","[1.0059880018234253, 1.0059878826141357, 1.0030085145825087, 1.0059878826141357, 0.9928389563945809, 0.912532259195742, 0.9899813257684611, 0.8726172004113294, 0.9172354239616731, 0.8237292394629031, 0.7291314062190176, 0.769832958655827, 0.6882962382336457, 0.6789670221808582, 0.6392770966812216, 0.6476002011290102, 0.6302808426651689, 0.6016369117344871, 0.5943165723437612, 0.5850359855336372]"
11,"[1.0059880018234253, 1.0059879424596074, 1.0059877634048462, 1.000001810740943, 0.9994245829847124, 0.9753493516011672, 0.9029645912334172, 0.8277599193517006, 0.9738430207185071, 0.8028236358228958, 0.699696090830998, 0.7526757086467262, 0.6859132851524786, 0.6677149230301982, 0.6441909908435561, 0.6630905488449516, 0.6427047801860655, 0.6263611858872452, 0.6146432784109405, 0.6195559847354889]","[1.0059880018234253, 1.0058951757170937, 0.9985939863956336, 0.9966723102993436, 0.9848669266700745, 0.8395733961794112, 0.8940508491222304, 0.7639419101284007, 0.680673213077314, 0.8823771493362658, 0.708093389140235, 0.6823175100711258, 0.6686927413473828, 0.6519684709141953, 0.6512658862047123, 0.6391806372036838, 0.6281822458255772, 0.6266459400349795, 0.6248006189336078, 0.6237390919646831]","[1.0059881210327148, 1.0059843154627868, 0.9869591210466443, 0.9978459788031048, 0.927325508684823, 0.9424058467932421, 0.9536192696022265, 0.8316239299015565, 1.00557250945255, 0.7448855374181511, 0.7168018320187776, 0.719176446961032, 0.7108903037448122, 0.704056374480327, 0.7116358997514753, 0.6981145642487088, 0.6928714182732081, 0.6862920516654096, 0.6746461409029334, 0.6664547100587926]","[1.0059881210327148, 1.0059483982095814, 1.0055438984403706, 0.9448152357655945, 0.9413212851201646, 0.8241597616868188, 0.8092070446201045, 0.9262505378747227, 0.8396879124219971, 0.731200000696411, 1.0020140668478879, 0.8002568907117603, 0.7262167017252156, 0.6973622520087344, 0.6847733329266611, 0.7004512732167436, 0.6825282638617838, 0.6741498679028015, 0.6529854985620036, 0.6663878717416465]","[1.0059880018234253, 1.0059881210327148, 1.00426610782893, 0.7711826119368727, 1.0059880102764476, 0.9645886834221656, 0.9730007753950177, 0.8571389241652055, 0.9333549533287684, 0.7314635770813083, 0.7743429692586263, 0.7610295009793657, 0.7245993832686934, 0.7057517686380882, 0.7075418299858016, 0.7097484266216104, 0.6800620729378377, 0.6903666443415363, 0.6702264802112724, 0.6755260930247982]"
12,"[1.0059878945591474, 1.0059880018234253, 1.005765973365668, 1.0031352513005034, 0.9679268834867862, 0.8411981918083297, 0.8825210061819867, 0.817146752205762, 0.8759146466128754, 0.7980140498461146, 0.7702657989841519, 0.7709921175407038, 0.776942952255709, 0.7561512104730413, 0.7409219655334347, 0.729999863321733, 0.7048845812497717, 0.6888095918839628, 0.6886974795463712, 0.6633461696647033]","[1.0059880018234253, 1.0059877128312082, 1.0059877634048462, 1.0016747042747458, 0.926295467314094, 0.8409004589794862, 0.8665469321096786, 0.9119232857799289, 0.6856437763616894, 0.8235679622084805, 0.7223122646366105, 0.7048641327113816, 0.682293965736724, 0.6771062782918564, 0.6784745827302187, 0.679840287423194, 0.6568746371988696, 0.6605376142985893, 0.6297992035746575, 0.639062604959866]","[1.0059880018234253, 1.005982469452752, 0.9967008226929289, 1.0015191527689347, 0.8205985568478854, 0.9614365637242192, 0.813852071555877, 0.7542539529494866, 0.9076133530248295, 0.7192675770954652, 0.7477236433477715, 0.7205953587456183, 0.7138971694912574, 0.6973422171777547, 0.6976322865395835, 0.6939105284334434, 0.6736161303791133, 0.6818669489718446, 0.6804290088318815, 0.6689865312326436]","[1.005988014539083, 1.005987524986267, 1.0019094834303615, 0.9668330976457307, 0.9192269149136664, 0.9770256575249663, 0.9362974145797768, 0.900207429121841, 0.9953673934214042, 0.7823887138956725, 0.7266742835607793, 0.7506299338843485, 0.7186249890577312, 0.7074883261699267, 0.6793419192987259, 0.6832801307662569, 0.6916315722932117, 0.6633770964151681, 0.6605711462371278, 0.6629622058224196]","[1.0059880018234253, 1.005986979007721, 1.003936005204615, 1.0059219203814111, 0.9813980867104097, 0.9207575471172429, 0.9119759131682039, 0.9917273901989966, 0.9560300465063615, 0.8981383991602695, 0.840258184671402, 0.8681584478207309, 0.8205477000908418, 0.776692958328158, 0.7735322631549354, 0.8061682439783607, 0.7766196528287849, 0.7515104081669841, 0.7020700241670464, 0.7527255243318851]"
13,"[1.0059879391121143, 1.0059878826141357, 1.005747778030357, 1.0000100759905999, 0.8300314761502574, 0.9229722087491642, 0.8856383091151112, 0.8715623442452364, 0.8595668724389991, 0.9293701015036515, 0.8201708089251711, 0.8335553156411407, 0.7716057666744849, 0.7284214933156365, 0.7194424149123105, 0.6740923623454691, 0.6647497790103609, 0.6733777044698446, 0.6473567352030012, 0.6432242211398452]","[1.0059878826141357, 1.0059878741611135, 1.0044273260386303, 1.005071739283475, 0.9640908259032953, 0.9433073798273549, 0.8052974999282095, 0.7469053890352899, 0.7781347391551191, 0.905810971494877, 0.7382412677009901, 0.9601199522704789, 0.7424903331606677, 0.7116519113667685, 0.6796551542194805, 0.7149519751890742, 0.6794066315347498, 0.6613890318557469, 0.6683652137054338, 0.6488649039151091]","[1.0059880018234253, 1.0059878302342964, 0.997272293796443, 1.0057914743038139, 0.9690853575474084, 0.8914008787575394, 0.9649437139251016, 0.9227085864814845, 0.7939830117725363, 0.8305752065747676, 0.8026896278093559, 0.9842147186850057, 0.790608973683733, 0.7773364437800465, 0.7612771631069858, 0.76993503510952, 0.7552509667716845, 0.7536481040084001, 0.7214145342087505, 0.7238177061020726]","[1.0059880018234253, 1.005981584654914, 1.0059877634048462, 0.9835417851895997, 0.9394738452693429, 0.908491129345364, 0.997699957038417, 0.8758114745640996, 0.7439309657538178, 0.6714515409295005, 0.9590905741429088, 0.6941876997776104, 0.6451318317155044, 0.6446052168038758, 0.6440676550973545, 0.6469136980386695, 0.6378698451365485, 0.6334010377917627, 0.6393128361530376, 0.6291271635498663]","[1.0059879476614673, 1.005987575559905, 1.0059878826141357, 1.0047680213716295, 0.9739243022841637, 0.9110516069272552, 0.8189538519641366, 0.7769651570750608, 0.8997844924288567, 0.7638042467922875, 0.7456918112150949, 0.7490396397779084, 0.7054283722708321, 0.7084183534769096, 0.702811069718816, 0.6821328752525527, 0.6704729073457043, 0.684644388068806, 0.6767191332699073, 0.6667461968822913]"
14,"[1.0059880018234253, 1.0059881210327148, 1.0059877634048462, 0.9247083107931445, 0.883441374217621, 0.8255612517697642, 0.8990030200824594, 0.8910683268730086, 0.8688877403103944, 0.7693661925286958, 0.8415450112687217, 0.8018787867643616, 0.7432763463860811, 0.7270055910538543, 0.6999605126588634, 0.7092573481828275, 0.674677006572184, 0.6716961316613838, 0.6566453647929611, 0.6521696790736733]","[1.0059880018234253, 1.0059878826141357, 1.0059880018234253, 0.9877218874415966, 0.9716387054926218, 0.9571357009507189, 0.9694429879417323, 0.6957943472017845, 0.9535384399180461, 0.8058167687690619, 0.7473677681401523, 0.7264685545891825, 0.6860197232528167, 0.6646096570639297, 0.6657822261750698, 0.6672486866107493, 0.666954642803681, 0.6499507745844547, 0.6618553800308945, 0.6460609309826837]","[1.0059881210327148, 1.0058647162264043, 0.9943082091302583, 1.0059878826141357, 0.9879174540018795, 0.9462338971549814, 0.926420811535132, 0.9565522956667525, 0.8749940804369521, 0.8252779400469077, 0.7487594537617582, 0.7772576806445917, 0.7005638276236226, 0.691391020242614, 0.6544131887365471, 0.6762915680715532, 0.6525570403972659, 0.6562019395813196, 0.639762582333401, 0.6394716770405119]","[1.0059880018234253, 1.005987524986267, 0.9914453090742381, 1.0056995437602805, 0.9921999375025431, 0.9756677465246182, 0.9009811136758689, 0.8815615398474413, 0.9338644121572225, 0.7771137637246137, 0.8455625388236961, 0.8341273975101384, 0.7530754880245888, 0.7236428694592582, 0.6661064112668086, 0.6773300943109725, 0.6705763727908183, 0.6454509036732141, 0.6366316038294874, 0.635914973195153]","[1.0059880018234253, 1.0059684813865508, 1.0059881210327148, 0.9800212954391133, 0.8899492759054357, 0.9196310423179106, 0.9261613787304271, 0.9075261649519506, 0.9202346937824981, 0.7809430355661445, 0.8341255701897722, 0.796055515104472, 0.7495844809515307, 0.7450029364378765, 0.7392974086512218, 0.7231313626663853, 0.710172764713114, 0.7073813479386195, 0.6802154774527357, 0.6942915817282417]"
15,"[1.0059880018234253, 1.0058880353696418, 1.0040299573932032, 0.9722949879157423, 0.735065339564374, 0.8740984876288308, 0.9960168824773846, 0.8400159290854377, 0.8869976959324847, 0.798016381471446, 0.7308569057270734, 0.7628252689224301, 0.7020859309835266, 0.686761046750377, 0.6645050251468866, 0.692159800511418, 0.6588760536863948, 0.6765328145659331, 0.649068580829736, 0.6450904934830738]","[1.0059881210327148, 1.0059878826141357, 1.0054574374237446, 0.9573324548535876, 0.9996025166607866, 0.8165606828560733, 0.9057750296381989, 0.9159543784579846, 0.7255198976532979, 0.7978475229667895, 0.7291091460410994, 0.7396694439679685, 0.7042066469397208, 0.7027998802667916, 0.6984666188437529, 0.6955204273715164, 0.6756343972788315, 0.6901641975237865, 0.6785625408544685, 0.6667117895231103]","[1.0059881210327148, 1.0059230690291434, 1.0059878826141357, 1.0039563302801113, 0.9332763688732879, 0.9921082500737123, 0.9968366021820994, 0.8586246447686595, 0.9855258081176064, 0.8333553009743643, 0.7330648211585452, 0.7756804665336103, 0.7066494804726104, 0.6794113933799243, 0.6539883795139766, 0.6538937306088028, 0.6600656513026868, 0.62327651156169, 0.6303793641684031, 0.6199856174699586]","[1.0059880018234253, 1.0059803674437784, 0.9971713712600746, 0.9726547777171087, 0.9977486366816242, 0.8351608973771635, 0.8596426728999976, 0.7992818724145793, 0.9452848620848222, 0.8008589364708674, 0.8457789105778992, 0.820744528592837, 0.7510303999468534, 0.6876225401897623, 0.6617297729789609, 0.6842080312289975, 0.6191553618661081, 0.6173618498625177, 0.6117189092873925, 0.5990344710542698]","[1.0059881210327148, 1.00589979701572, 0.9899526981994359, 0.9998079774114821, 0.8909405827507226, 0.969396188235042, 0.9648234417342176, 0.8633870331325917, 0.9358553649620577, 0.7465795036909556, 0.8176960322396322, 0.7838183958241434, 0.7417326043681665, 0.7161311063486518, 0.6799113028037428, 0.6965506168101171, 0.6585852546944763, 0.6572733641077172, 0.6500604149187454, 0.633015579000266]"
16,"[1.0059880018234253, 1.0059880018234253, 1.0059878826141357, 0.9787021389453098, 0.9084361036377724, 0.903299223323061, 0.8537519963943597, 0.815836877922217, 0.8766049682732784, 0.7803271886284905, 0.7339232666098108, 0.7544467842759508, 0.7036734910790968, 0.7071274755458639, 0.7018886233188889, 0.7025108496167443, 0.6898039580219322, 0.6920033591895393, 0.6970515520885737, 0.6965123596125179]","[1.0059880018234253, 1.0059821996785174, 1.0059876441955566, 0.9503894342557349, 0.9880781101036553, 0.9548297695078031, 0.9185927346258452, 0.9384523597751001, 0.8800679403317697, 0.8016843130823338, 0.745391578222766, 0.6930168089278118, 0.6622347235950556, 0.6379982841044965, 0.6215041227111913, 0.6261973552842333, 0.6201724705446248, 0.6278140090345734, 0.6322148739177771, 0.6188646907156165]","[1.0059880686528755, 1.0059875241915386, 1.0059879485766092, 0.9989332666421178, 0.9626304706539771, 0.9126698258007415, 0.893855472158904, 0.839441082131381, 0.9471541167389262, 0.7650006120629382, 0.8516506644842601, 0.8009142352053613, 0.734698759254181, 0.7108288724509755, 0.6787610402944112, 0.6942823345161447, 0.6452266514331403, 0.6566940595360116, 0.6483058871103056, 0.6416693972954244]","[1.0059880018234253, 1.0059877634048462, 0.877047051873171, 1.005917690980314, 0.8902810060104939, 0.9386608201415851, 0.9641364638492315, 0.8955766108421365, 0.940740393990218, 0.7947502103207087, 0.7545811842607729, 0.7723824787169996, 0.7310171839956081, 0.7258966558810437, 0.6727508549753464, 0.6936406309857513, 0.6581755773843538, 0.6438331340599541, 0.6344032780163817, 0.6375826596671885]","[1.0059879951766042, 1.0059878826141357, 1.0005541340028397, 0.9904305503705535, 0.9329020214321637, 0.9738385629653931, 0.979872200567313, 0.9791405961489437, 0.9094775485390365, 0.8283107504722746, 0.7624751242152368, 0.7951741206706172, 0.7545045322571138, 0.7582524850332376, 0.7283872771293226, 0.7179405225271528, 0.7139993374155025, 0.702119294579583, 0.7056152335531783, 0.6995080803650798]"
17,"[1.0059880018234253, 1.0059880633787674, 1.004759980765256, 1.0040961909534956, 0.9214276922230769, 0.976071531086257, 0.9433883580836383, 0.9693949671465941, 0.9121627379065812, 0.8198120227064749, 0.767009667186725, 0.7784337403346794, 0.751426497435931, 0.7444711187782914, 0.7217229056072355, 0.7354610293471452, 0.717326668803439, 0.6906739725037054, 0.7071379648404892, 0.695760499652889]","[1.0059878826141357, 1.0059878826141357, 1.0059876441955566, 1.0055333833020144, 0.975523277966663, 1.0026822464393848, 0.9498190317671709, 0.8525604377581616, 0.8596401296029187, 0.8186743689019873, 0.7561816590301919, 0.7748102015196675, 0.7646533305626927, 0.7368790974656139, 0.7165097564112658, 0.7096720129582617, 0.7145663467124858, 0.6806394431025091, 0.672989717953735, 0.6660310366794918]","[1.0059878826141357, 1.0059880026181538, 1.00460486597485, 0.8894319260120391, 0.9498833663415427, 0.8961795808600657, 0.9753073108136052, 0.8972155416975117, 0.7727314221256911, 0.9244095663861794, 0.8467287209012894, 0.7926739636725849, 0.732084947267566, 0.7325294385383827, 0.7267134363858989, 0.7231508286207011, 0.7113980030155543, 0.6975962898993131, 0.6679243190210274, 0.6865776054425673]","[1.0059880018234253, 1.0059881210327148, 1.0029371698817822, 0.9599851013133021, 0.9988151064786044, 0.9194496097107127, 0.9570353157171095, 0.9172009759178066, 0.8889057879195069, 0.8783871859191644, 0.8212470230279547, 0.8498006308229282, 0.769398387580207, 0.7414886057196242, 0.721895622945193, 0.7376995537016127, 0.7093196285373032, 0.688046417513279, 0.7029244516443724, 0.6764134123364482]","[1.0059880018234253, 1.0059760572693566, 0.9780133486877788, 1.0016464996819545, 0.7014879330149805, 0.9635637636497767, 0.8487294955085022, 0.8412976160615382, 0.8070954012629962, 0.7858273419707712, 0.7674472186902557, 0.9551245129048223, 0.769686126266465, 0.7508156024912993, 0.7189771282146074, 0.7480329539980551, 0.6983837294653811, 0.6981152379783717, 0.7034831813745427, 0.678890314525125]"
18,"[1.0059880018234253, 1.0059878826141357, 1.0059878826141357, 0.8559472054303294, 0.9147079139646858, 0.9598379643156071, 0.8330226570488226, 0.9731680422118216, 0.9804278299904833, 0.8272150693698362, 0.7861270815314668, 0.7877599593650813, 0.772567024059368, 0.745573742802095, 0.7166291958530142, 0.7521488874458303, 0.6847773863901996, 0.6679387091325991, 0.6415855357216464, 0.6487252386832478]","[1.0059880018234253, 1.0059441518542742, 1.0035461152201952, 0.9998768335641033, 0.9635656278783625, 0.9845322258785517, 0.8856802967551983, 0.7903854102257526, 0.9833252487459568, 0.7569903122054206, 0.7073202559442231, 0.7006950774578133, 0.7002165471837677, 0.6853656752407551, 0.685170606531278, 0.6690791189640459, 0.6893448323568311, 0.6752668492420755, 0.6612813583347532, 0.6614675681654251]","[1.0059880018234253, 1.0059876012802125, 0.9927173274334031, 0.935656879839271, 1.0055984986189639, 0.9124126730181954, 0.92290349223397, 0.8007700261849947, 0.9105606415115222, 0.735527908348977, 0.7829837735463875, 0.7527129749035595, 0.7453429731184786, 0.7169637973395863, 0.7192549333759028, 0.7023759768301189, 0.6769423720090076, 0.6911299458928782, 0.6500353188391286, 0.6683003098856319]","[1.0059880018234253, 1.0059877753498578, 1.0057686195229039, 1.003545965883467, 0.9593670536261616, 0.8476678141168874, 0.886886397780794, 0.8553282782074176, 0.7750796164060482, 0.9467318602704039, 0.8199848161261492, 0.7829187369045585, 0.745398831810012, 0.71667388802827, 0.7054331394939711, 0.6904164607717533, 0.6588316109595876, 0.6718964182894037, 0.6294756188883324, 0.642988488172943]","[1.0059880018234253, 1.0059231583518211, 0.9787318865939825, 1.0059878826141357, 0.8457899176622882, 0.8666113179681277, 0.7885546751606344, 0.9693300742693621, 0.7554624646014035, 0.9195548651615778, 0.6790922967171428, 0.7136555154019534, 0.6791917699334598, 0.6582628662718667, 0.6633056320686533, 0.6539040879318209, 0.6585636765321697, 0.6592113990750578, 0.6635237094774993, 0.6655273200270504]"
19,"[1.0059880102764476, 1.0059878826141357, 1.0045725066854496, 1.0042076042324606, 0.9710535933935281, 0.8992596698891033, 0.9181733496502192, 0.9357673757606082, 0.932624959482087, 0.7761651584205002, 0.8142928001886667, 0.8055456663472483, 0.7585741958082325, 0.7694735936263595, 0.7321100986124289, 0.7274591492056245, 0.7185324955739156, 0.7213210881809996, 0.7074273417935227, 0.6737607066528966]","[1.0059880018234253, 1.0059806561470033, 1.0041770780808998, 0.9141452831180409, 0.9418457362748156, 0.8747130269474453, 0.8855518741589604, 0.9025602658228441, 0.8591893513515743, 0.8423553923314268, 0.7230422755564102, 0.6879717307439959, 0.6622233569998331, 0.664410106554778, 0.6751890852505511, 0.6455001684285776, 0.6597123768609582, 0.6520779444006356, 0.6503802032919244, 0.6346212168609855]","[1.0059880018234253, 1.0058558551711265, 1.0056940225880555, 1.002784098723922, 0.979307473018916, 0.8666085240485693, 0.9631474877547737, 0.8586204903595376, 0.8958005659267155, 0.8369946423910483, 0.708739743375718, 0.7515278915820097, 0.70021228967893, 0.6825162778568991, 0.6533220480548011, 0.6928756595154604, 0.6516231948709247, 0.6512871803493813, 0.6399350376065933, 0.6282681417630779]","[1.0059878826141357, 1.0059879398345948, 1.0030271472352923, 0.9973456112543742, 0.8452300633505138, 0.9721969967568763, 0.9753118351974872, 0.750364069174787, 0.6937393742137485, 0.9954803585283684, 0.7000575627055433, 0.6891269813041494, 0.6709643208649423, 0.6795565516178054, 0.6599823122990854, 0.6598882947034306, 0.6488571668754924, 0.6553776232190807, 0.6234764987907626, 0.6349802614086204]","[1.0059880018234253, 1.0059880018234253, 1.0059878674420444, 1.0006332799641773, 0.9797779218566538, 0.9814889305167728, 0.8584262958515172, 0.9538557851194132, 0.7722365149027771, 0.7062788241048051, 0.7619673086687772, 0.7333784402545654, 0.7148153342833423, 0.6953309328206861, 0.6933946513708191, 0.6934146064173694, 0.6856516788403193, 0.6821453120145533, 0.6819438372462084, 0.6552662816839386]"
