,time,cluster,nino12,nino3,nino34,nino4,canonical,EMI,C_index_takahashi,E_index_takahashi
904,1980-05-01,6,-0.19337021,-0.00526798,0.25124165,0.5765724,-0.060750246,0.5000342,0.9995101,-0.48165643
905,1980-06-01,6,-0.12702292,0.2721835,0.43449864,0.5463019,0.23397537,0.5230096,0.94141555,-0.40017387
906,1980-07-01,5,-0.6917544,-0.070462205,0.1637446,0.44450364,-0.11837445,0.61263925,0.8248316,-0.91400623
907,1980-08-01,5,-0.4420008,-0.23325413,-0.17224285,0.13627544,-0.24911773,0.28106743,0.27586833,-0.5101385
908,1980-09-01,5,-0.29228234,-0.08878505,-0.08552163,0.13457945,-0.09109767,0.2389732,0.2580133,-0.35957205
909,1980-10-01,5,-0.45148182,-0.28847334,-0.029205143,0.3662272,-0.34160596,0.44843632,0.66773444,-0.6345954
910,1980-11-01,5,-0.37363148,0.011086941,0.08662564,0.3060793,-0.012297548,0.27261424,0.557698,-0.5266711
911,1980-12-01,5,-0.34804714,0.042630065,0.121001676,0.21104386,0.030765906,0.119384624,0.39357927,-0.45356905
912,1981-01-01,2,-1.4579613,-0.7420067,-0.35730752,0.10137732,-0.8114522,0.3970304,0.3181376,-1.50865
913,1981-02-01,2,-1.0772192,-0.8946056,-0.60351914,0.0636433,-0.94652146,0.26788315,0.21591553,-1.1090409
914,1981-03-01,2,-0.42971054,-0.5733303,-0.58540934,0.08767186,-0.5592818,0.17514493,0.19201323,-0.47354648
915,1981-04-01,3,-0.6442961,-0.41646412,-0.38805676,-0.280682,-0.42790765,-0.13046879,-0.4127298,-0.5039551
916,1981-05-01,3,-0.5591246,-0.4480065,-0.48722926,-0.36070007,-0.44082093,-0.34576154,-0.5572777,-0.37877455
917,1981-06-01,3,-0.40673164,-0.29022488,-0.32438344,-0.3276758,-0.2816876,-0.36087233,-0.5163757,-0.24289374
918,1981-07-01,3,-0.740876,-0.47550488,-0.5001458,-0.42376828,-0.45845717,-0.37240487,-0.6463185,-0.5289919
919,1981-08-01,2,-1.0728973,-0.6638176,-0.39870778,-0.3918134,-0.72361326,-0.13452278,-0.55879307,-0.8769906
920,1981-09-01,5,-0.7603749,-0.16767366,-0.070596166,-0.105494246,-0.19402297,-0.0069395453,-0.10330274,-0.7076278
921,1981-10-01,5,-0.4964011,-0.06379485,-0.13679843,-0.096664645,-0.052179605,-0.11332926,-0.11468979,-0.44806877
922,1981-11-01,5,-0.37901765,-0.30319527,-0.27750546,-0.07336862,-0.30431274,-0.19181897,-0.08682489,-0.34233335
923,1981-12-01,5,-0.07593918,-0.018983906,-0.1730154,0.078296214,0.020476054,-0.1355719,0.14069748,-0.115087286
924,1982-01-01,5,-0.14939967,0.16546792,0.09196522,0.13344304,0.18674633,-0.059469044,0.24179314,-0.2161212
925,1982-02-01,5,-0.62599593,-0.0024612863,-0.16159955,-0.002746477,0.04366415,-0.04154724,0.05793058,-0.6246227
926,1982-03-01,5,-1.103485,-0.06840157,0.15306705,0.27656895,-0.10938392,0.41307282,0.58051574,-1.2417694
927,1982-04-01,6,-0.675835,0.10033563,0.3142074,0.51128876,0.052040815,0.6276923,0.93677443,-0.9314794
928,1982-05-01,6,-0.075951144,0.48419356,0.50006735,0.5398302,0.4757029,0.48171583,0.9253065,-0.34586626
929,1982-06-01,6,0.32289678,0.66450924,0.6228437,0.65880644,0.66753066,0.5171646,1.0876814,-0.006506443
930,1982-07-01,6,0.5582851,0.5081815,0.46129197,0.38235015,0.5063677,0.29784954,0.59416676,0.36711004
931,1982-08-01,7,0.77103555,0.9706337,0.7941788,0.3485287,0.99193984,0.23356709,0.5153953,0.5967712
932,1982-09-01,8,1.223379,1.892058,1.5420421,0.57150036,1.9478785,0.07408664,0.84921277,0.93762887
933,1982-10-01,8,1.7511053,2.3288796,2.0704308,0.907169,2.351561,0.2985856,1.3670768,1.2975209
934,1982-11-01,8,2.9709811,2.4124205,1.9672735,0.7536269,2.4877439,-0.065268576,0.98406756,2.5941677
935,1982-12-01,8,3.12395,2.7906535,2.141126,0.61911124,2.9000785,-0.31373364,0.7400942,2.8143945
936,1983-01-01,8,2.60223,2.8629138,2.2267377,0.5029755,2.973373,-0.3512063,0.5948354,2.3507423
937,1983-02-01,8,2.039168,2.1953025,1.8591881,0.45249677,2.2426264,-0.08291711,0.56532776,1.8129195
938,1983-03-01,8,2.2833533,1.6091495,1.3248055,0.38107,1.6584396,-0.24309844,0.41948366,2.0928183
939,1983-04-01,8,3.3339329,1.5620989,0.9816497,0.1831495,1.6807101,-0.7511884,-0.022039145,3.2423582
