,Worker 25,Worker 26,Worker 27,Worker 28,Worker 29,Worker 30,Worker 31,Worker 32,Worker 33,Worker 34,Worker 35,Worker 36,Worker 37,Worker 38,Worker 39,Worker 40,Worker 41,Worker 42,Worker 43,Worker 44
0,"[1.0059880239520957, 1.0059880239520957, 1.003567914656212, 1.0047595109784657, 0.9546516275009609, 0.8987046403839205, 0.8545148023819142, 0.8786157290172707, 0.8363420171265477, 0.7789449907261802, 0.7527995819986529, 0.7543834311968506, 0.7386866679209811, 0.7208937467488182, 0.7166948467236429, 0.7100611232412106, 0.7006686332558179, 0.6900964298774934, 0.6767544017485936, 0.6963955250585654]","[1.0059880239520957, 1.005988023952096, 1.0059880239520955, 1.0004741178384065, 0.956206441860578, 0.8830081438405671, 0.9193410379106873, 0.8760951094865843, 0.864964477553108, 0.863269352783237, 0.8417528713296565, 0.8186544115480964, 0.789766088169438, 0.7685222535431053, 0.7642255479371386, 0.7411771436842897, 0.7281394068414662, 0.7018615808842241, 0.6965909591974492, 0.6911721067641268]","[1.0059880239520957, 1.0059880239520957, 1.0059270571341974, 0.999408460855494, 1.0029777984301935, 0.9571617839033792, 0.9316247310833321, 0.8576645936387366, 0.7535995776933783, 0.6985319596824091, 0.7034629145406551, 0.6946192843976765, 0.7074142289293889, 0.6717048432816819, 0.6723156388907275, 0.6549055729328331, 0.6350286533198639, 0.6419342834403762, 0.6343781995100072, 0.6219302207758808]","[1.005988023952096, 1.0059880239520957, 1.0054123576532095, 0.9964724238757706, 0.9753580885454067, 0.964786362351519, 0.9558791607403058, 0.8927504816451908, 0.8639582097150049, 0.8668113615942433, 0.7981278646374173, 0.8507404735358176, 0.7432298647978981, 0.7698434723146879, 0.7536947586844733, 0.7556243805087927, 0.7358514936461473, 0.7178215564352797, 0.708962574377411, 0.6957952111930028]","[1.005988023952096, 1.0059880239520955, 0.9943593230441303, 1.0059880239520955, 0.8904087191254834, 0.9986856379278451, 0.9024682709022787, 0.981909320301709, 0.9043320241033239, 0.8276820733962152, 0.8247950340599729, 0.7748588856199126, 0.7479164039445744, 0.7197103516663127, 0.6996491224690586, 0.6984576930822765, 0.6700140711553433, 0.6558789445292523, 0.6659590955129099, 0.6376252215523187]","[1.0059880239520957, 1.0059880239520957, 0.9877138343032092, 0.9618492924723866, 0.9548658804739415, 1.0008023395720054, 0.9329435858066165, 0.7709461636635471, 0.8776456926005256, 0.7521449562812151, 0.7030475645063866, 0.704190743986513, 0.694713965273673, 0.6798377205301773, 0.6680170849954636, 0.6668718054245536, 0.6689998975957828, 0.6544152015748618, 0.655223615277092, 0.6512257100337956]","[1.0059880239520957, 1.0056614373041126, 0.9828279595982388, 0.9999145156056664, 0.9893241639966724, 0.8601586266004088, 0.9321636045246134, 0.9718527558643054, 0.8739348372572043, 0.8306930254845565, 0.8114916097114327, 0.8099412027374769, 0.7618140973732577, 0.7016258588752515, 0.6914846615385704, 0.6581728355566114, 0.659070107052113, 0.6080913457099837, 0.5923553213256963, 0.6201347203964792]","[1.005988023952096, 1.005973895305608, 1.0059880239520957, 1.0046930691653218, 0.8490183105421032, 0.9365058887109933, 0.8816677627076922, 0.870278952237919, 0.7955745376367859, 0.7613293609662596, 0.7313523897068998, 0.7132281618013597, 0.719757665291351, 0.734279047755967, 0.7086093266701685, 0.6851081430318068, 0.6818902263135911, 0.6835482563753063, 0.6553984146206373, 0.6631473927735259]","[1.0059880239520957, 1.005896077622822, 1.000340006543836, 0.9003013005057716, 1.00089110978305, 0.8910202989020102, 0.8754359909633849, 0.9207971302853004, 0.8498268490285389, 0.7519209154752057, 0.7302136202525777, 0.7052454890082416, 0.7037275677571262, 0.7004238090069772, 0.6937999314010842, 0.6914062128761894, 0.6680357039191204, 0.6463256378144961, 0.6449781207655424, 0.6501298292167608]","[1.0059880239520957, 1.0059810737838464, 0.9567264486317263, 0.9674597156682634, 1.0058500652015063, 0.978341766781164, 0.8071080476730084, 0.8070806994501278, 0.990786712454919, 0.7888012502067103, 0.7677155243863606, 0.7070715433379187, 0.6965884887432072, 0.644089014860936, 0.6316271012311271, 0.6117860538063189, 0.5891827987089373, 0.5825734509642762, 0.5866727104064534, 0.5745459624518028]","[1.0059880239520955, 1.0059571474124407, 0.9955641417796767, 1.0059604429512232, 0.9451535179859121, 0.9240375250822385, 0.8942134452410412, 0.8928056653643646, 0.7799177230158858, 0.7727872965453735, 0.7055868878560808, 0.7172731698600592, 0.7253455603691017, 0.7068464285688089, 0.6854623852610541, 0.6846500239881039, 0.6695181635257554, 0.6745475571348223, 0.6635121198485192, 0.6450177275392865]","[1.005988023952096, 1.0059880239520957, 1.0027005806743676, 1.0045374085053302, 1.0015724495443123, 0.9585917220990509, 0.9075412877268895, 0.9378253525573617, 0.8358263395948872, 0.8039193201735645, 0.7759321727468795, 0.7229042510179959, 0.6944296189002171, 0.7216608555985481, 0.6785742449270724, 0.6858300147677486, 0.6604450335663713, 0.6931946127153376, 0.6664983631652713, 0.6682299230747331]","[1.005988023952096, 1.0059880239520955, 1.0051661185454575, 0.9995747836587615, 0.932806334405266, 0.9549006610305022, 0.8896917148971673, 0.8841514690337094, 0.8475702092581759, 0.841035772442537, 0.7869710271103919, 0.8215431961566194, 0.7427062910089594, 0.7514884095823405, 0.7435479588787507, 0.7229511170544359, 0.7083882923793398, 0.6917761554477935, 0.698443934315293, 0.7025568262695765]","[1.0059880239520957, 1.0059753008694032, 0.9965175265487725, 0.9346368615645662, 0.992778057046612, 0.990764444367427, 0.7608959474991064, 0.7513610293349196, 0.8502958803538613, 0.7584925916833434, 0.7003408850249417, 0.6836793966891497, 0.6550590503935316, 0.6066018829683852, 0.6212345971423234, 0.604998258915882, 0.5965960065294379, 0.5728052838514874, 0.5730478966030943, 0.5750588816276995]","[1.0059880239520957, 1.0059880239520957, 1.003331307914945, 0.9863348082769623, 0.9887285487173084, 0.990371554239056, 0.9741201684878229, 0.9689164084065864, 0.9230217252693842, 0.8627157968708747, 0.721864650767936, 0.7603898008730762, 0.6781895161580185, 0.6739119869452945, 0.6379446360282627, 0.6593559415100428, 0.6281642307459746, 0.6390916191990113, 0.6272499518489649, 0.6127557091993282]","[1.0059880239520962, 1.0059880239520957, 0.9643139119032634, 0.9924295667324466, 0.963953323710319, 0.9482196080237202, 0.8735550517539757, 0.7852063571687716, 0.7370870917227598, 0.7040541323891969, 0.6944735910204225, 0.6964182568833687, 0.6737708822131185, 0.6764747097075976, 0.6791437912637437, 0.6596953435311681, 0.6677120796864031, 0.650988491085047, 0.6543364241121238, 0.6599931757617634]","[1.0059880239520957, 1.0059880239520955, 0.9984863632976068, 1.0014225395561827, 0.8871866386163929, 0.9198249796754672, 0.9647065119353861, 0.8120553610269262, 0.8533216276968056, 0.8065977421275663, 0.792797458878813, 0.8331584276709105, 0.7550774644097612, 0.7051076957750452, 0.7035039605249325, 0.6712127528002242, 0.6538694676247856, 0.6534713039130058, 0.6422424114912361, 0.6435731357612624]","[1.005988023952096, 1.0059880239520955, 0.9594686320176931, 0.9921237517772794, 0.9729233001148265, 0.9705953748981758, 0.8690071411041309, 0.9105113867638481, 0.8090337705689336, 0.7739532402962931, 0.6636217827660846, 0.714705760629477, 0.651880795442487, 0.662967564789525, 0.6359861747156165, 0.6015392803527837, 0.5987562037561731, 0.604634467983528, 0.597990366569484, 0.5830666626098823]","[1.005988023952096, 1.0059636443287963, 1.0048022007060005, 0.9919393252904357, 0.9674487147261076, 0.8483841978330223, 0.9922074603527242, 0.9429168371663188, 0.8418149566442412, 0.8027973961455732, 0.7595570512933896, 0.759788902071362, 0.7530035915354768, 0.7271447536846796, 0.6906045697444958, 0.6672813569720323, 0.6871153763196544, 0.6690907775445062, 0.6415332964839976, 0.6390176853521807]","[1.005988023952096, 1.0059793014019294, 0.99446689273218, 1.004685440461071, 0.8880579482431946, 0.9064715795785337, 0.8969815102490744, 0.9271062228097762, 0.8676030743780343, 0.8518357272194872, 0.8051673497151273, 0.7141048260592949, 0.6908693855601682, 0.6681059228915441, 0.6491318844635652, 0.6506788617046081, 0.6468156857299483, 0.6377410747384086, 0.6329022392160929, 0.6445980603707536]"
